,deviation,year,date
3667,4.649610776,2012,6/21
3668,4.771391598,2012,6/22
3669,4.832047429,2012,6/23
3670,4.839888589,2012,6/24
3671,4.670929413,2012,6/25
3672,4.801733859,2012,6/26
3673,5.003894411,2012,6/27
3674,5.111739035,2012,6/28
3675,5.153639917,2012,6/29
3676,5.056488803,2012,6/30
3677,5.0926394,2012,7/1
3678,4.915329043,2012,7/2
3679,4.92322061,2012,7/3
3680,5.007356655,2012,7/4
3681,5.202648993,2012,7/5
3682,5.213128677,2012,7/6
3683,5.4850021,2012,7/7
3684,5.615996404,2012,7/8
3685,5.615996404,2012,7/9
3686,5.615996404,2012,7/10
3687,5.615996404,2012,7/11
3688,5.615996404,2012,7/12
3689,5.886704445,2012,7/13
3690,5.759909465,2012,7/14
3691,5.869825909,2012,7/15
3692,5.691767775,2012,7/16
3693,5.802555067,2012,7/17
3694,5.938262877,2012,7/18
3695,5.847013419,2012,7/19
3696,5.959590539,2012,7/20
3697,6.090935591,2012,7/21
3698,6.100388138,2012,7/22
3699,6.360996967,2012,7/23
3700,6.378203083,2012,7/24
3701,6.642339727,2012,7/25
3702,6.63163842,2012,7/26
3703,6.734811386,2012,7/27
3704,6.744578736,2012,7/28
3705,6.707898549,2012,7/29
3706,6.561848685,2012,7/30
3707,6.581886593,2012,7/31
3708,6.657700947,2012,8/1
3709,6.692426564,2012,8/2
3710,7.05086127,2012,8/3
3711,7.07783103,2012,8/4
3712,7.254566297,2012,8/5
3713,7.343694167,2012,8/6
3714,7.325637709,2012,8/7
3715,7.532365984,2012,8/8
3716,7.58057501,2012,8/9
3717,7.714623315,2012,8/10
3718,7.807963112,2012,8/11
3719,7.868073261,2012,8/12
3720,7.788373837,2012,8/13
3721,7.855481275,2012,8/14
3722,7.977859521,2012,8/15
3723,8.042906822,2012,8/16
3724,8.164398657,2012,8/17
3725,8.165365745,2012,8/18
3726,8.293255507,2012,8/19
3727,8.266682669,2012,8/20
3728,8.309888196,2012,8/21
3729,8.489032995,2012,8/22
3730,8.585569695,2012,8/23
3731,8.685012205,2012,8/24
3732,8.808646883,2012,8/25
3733,8.782235549,2012,8/26
3734,8.715224455,2012,8/27
3735,8.771276878,2012,8/28
3736,8.861314094,2012,8/29
3737,8.801678811,2012,8/30
3738,8.891897281,2012,8/31
3739,8.8324755,2012,9/1
3740,9.04663089,2012,9/2
3741,9.158224207,2012,9/3
3742,9.133493364,2012,9/4
3743,9.229124406,2012,9/5
3744,9.368361685,2012,9/6
3745,9.268170358,2012,9/7
3746,9.465464865,2012,9/8
3747,9.375138335,2012,9/9
3748,9.397537386,2012,9/10
3749,9.489980429,2012,9/11
3750,9.711567193,2012,9/12
3751,9.621406862,2012,9/13
3752,9.68175329,2012,9/14
3753,9.723686808,2012,9/15
3754,9.822924786,2012,9/16
3755,9.951717212,2012,9/17
3756,10.08342758,2012,9/18
3757,10.46674916,2012,9/19
3758,10.70656131,2012,9/20
3759,10.67116789,2012,9/21
3760,10.83402914,2012,9/22
3761,10.81587666,2012,9/23
3762,10.95260183,2012,9/24
3763,10.9451791,2012,9/25
3764,11.09380993,2012,9/26
3765,11.18539319,2012,9/27
3766,11.27008926,2012,9/28
3767,11.43921659,2012,9/29
3768,11.70826202,2012,9/30
3769,11.75041304,2012,10/1
3770,11.7502525,2012,10/2
3771,11.79910483,2012,10/3
3772,-,2012,10/4
3773,-,2012,10/5
3774,-,2012,10/6
3775,-,2012,10/7
3776,-,2012,10/8
3777,-,2012,10/9
3778,-,2012,10/10
3779,-,2012,10/31
3780,-,2013,3/16
3781,-,2013,3/17
3782,-,2013,3/18
3783,-,2013,3/19
3784,-,2013,3/20
3785,-,2013,3/21
3786,-,2013,3/22
3787,-,2013,3/23
3788,-,2013,3/24
3789,-,2013,3/25
3790,-,2013,3/26
3791,-,2013,3/27
3792,-,2013,3/28
3793,-,2013,3/29
3794,-,2013,3/30
3795,0.07453559925,2013,3/31
3796,0.5309710638,2013,4/1
3797,0.5575351011,2013,4/2
3798,0.7018191528,2013,4/3
3799,0.6464647021,2013,4/4
3800,0.8140499162,2013,4/5
3801,0.9912617588,2013,4/6
3802,1.26430827,2013,4/7
3803,1.413401696,2013,4/8
3804,1.42860816,2013,4/9
3805,1.574906719,2013,4/10
3806,1.761510542,2013,4/11
3807,1.777894032,2013,4/12
3808,1.929788263,2013,4/13
3809,2.054592431,2013,4/14
3810,2.113831973,2013,4/15
3811,2.238893442,2013,4/16
3812,2.345075789,2013,4/17
3813,2.492275633,2013,4/18
3814,2.377569376,2013,4/19
3815,2.503345854,2013,4/20
3816,2.502029413,2013,4/21
3817,2.636271111,2013,4/22
3818,2.642918303,2013,4/23
3819,2.652362681,2013,4/24
3820,2.741178866,2013,4/25
3821,2.814254487,2013,4/26
3822,2.836569683,2013,4/27
3823,2.859045106,2013,4/28
3824,2.830454863,2013,4/29
3825,2.906365023,2013,4/30
3826,2.936052747,2013,5/1
3827,3.012220294,2013,5/2
3828,3.119093527,2013,5/3
3829,3.393301612,2013,5/4
3830,3.547262407,2013,5/5
3831,3.444605216,2013,5/6
3832,3.283442824,2013,5/7
3833,3.381750417,2013,5/8
3834,3.42632028,2013,5/9
3835,3.696490604,2013,5/10
3836,3.706963374,2013,5/11
3837,3.724159216,2013,5/12
3838,3.870545026,2013,5/13
3839,3.899788433,2013,5/14
3840,3.832454186,2013,5/15
3841,3.972060499,2013,5/16
3842,4.253843132,2013,5/17
3843,4.351063099,2013,5/18
3844,4.510161261,2013,5/19
3845,4.485783501,2013,5/20
3846,4.621847605,2013,5/21
3847,4.744307401,2013,5/22
3848,4.775911628,2013,5/23
3849,5.10373648,2013,5/24
3850,5.2511733,2013,5/25
3851,5.328133574,2013,5/26
3852,5.279258606,2013,5/27
3853,5.337046106,2013,5/28
3854,5.220276782,2013,5/29
3855,5.249880849,2013,5/30
3856,5.091806295,2013,5/31
3857,5.208374231,2013,6/1
3858,5.323827495,2013,6/2
3859,5.377452635,2013,6/3
3860,5.507973913,2013,6/4
3861,5.456624798,2013,6/5
3862,5.564276747,2013,6/6
3863,5.593781165,2013,6/7
3864,5.518380678,2013,6/8
3865,5.655155832,2013,6/9
3866,5.687710991,2013,6/10
3867,5.682326624,2013,6/11
3868,5.693422177,2013,6/12
3869,5.711519475,2013,6/13
3870,5.625646856,2013,6/14
3871,5.45221,2013,6/15
3872,5.542853947,2013,6/16
3873,5.61008207,2013,6/17
3874,5.628046352,2013,6/18
3875,5.643039825,2013,6/19
3876,5.629455833,2013,6/20
3877,5.603356605,2013,6/21
3878,5.540153505,2013,6/22
3879,5.432547525,2013,6/23
3880,5.370768409,2013,6/24
3881,5.383371751,2013,6/25
3882,5.298114129,2013,6/26
3883,5.300830857,2013,6/27
3884,5.676798145,2013,6/28
3885,5.627030433,2013,6/29
3886,5.746187398,2013,6/30
3887,5.620469056,2013,7/1
3888,5.653842353,2013,7/2
3889,5.654522481,2013,7/3
3890,5.814970641,2013,7/4
3891,6.030221211,2013,7/5
3892,6.050388023,2013,7/6
3893,6.142597296,2013,7/7
3894,6.207673402,2013,7/8
3895,6.307074252,2013,7/9
3896,6.40257798,2013,7/10
3897,6.507146694,2013,7/11
3898,6.611893737,2013,7/12
3899,6.64117627,2013,7/13
3900,6.700070067,2013,7/14
3901,6.700070067,2013,7/15
3902,6.700070067,2013,7/16
3903,6.700070067,2013,7/17
3904,6.700070067,2013,7/18
3905,6.74695512,2013,7/19
3906,6.56404358,2013,7/20
3907,6.796709982,2013,7/21
3908,6.916335774,2013,7/22
3909,6.905007249,2013,7/23
3910,7.174411014,2013,7/24
3911,7.023332181,2013,7/25
3912,7.134655163,2013,7/26
3913,7.256290769,2013,7/27
3914,7.340970714,2013,7/28
3915,7.476067965,2013,7/29
3916,7.652841038,2013,7/30
3917,7.669343141,2013,7/31
3918,7.830518392,2013,8/1
3919,7.915779692,2013,8/2
3920,8.24219214,2013,8/3
3921,8.473541476,2013,8/4
3922,8.47295748,2013,8/5
3923,8.565180872,2013,8/6
3924,8.76276968,2013,8/7
3925,8.872195642,2013,8/8
3926,8.934912128,2013,8/9
3927,8.792685279,2013,8/10
3928,9.011121979,2013,8/11
3929,9.069665532,2013,8/12
3930,9.077795927,2013,8/13
3931,9.230440186,2013,8/14
3932,9.240424189,2013,8/15
3933,9.211624542,2013,8/16
3934,9.24733331,2013,8/17
3935,9.266869603,2013,8/18
3936,9.41496002,2013,8/19
3937,9.416739671,2013,8/20
3938,9.661447727,2013,8/21
3939,9.726054769,2013,8/22
3940,9.789079052,2013,8/23
3941,9.79511183,2013,8/24
3942,9.716183206,2013,8/25
3943,9.761783231,2013,8/26
3944,9.817594549,2013,8/27
3945,10.00688551,2013,8/28
3946,10.06563814,2013,8/29
3947,10.16811192,2013,8/30
3948,10.40710544,2013,8/31
3949,10.38319192,2013,9/1
3950,10.47242507,2013,9/2
3951,10.63910704,2013,9/3
3952,10.59358074,2013,9/4
3953,10.62229675,2013,9/5
3954,10.59392253,2013,9/6
3955,10.65829457,2013,9/7
3956,10.59551635,2013,9/8
3957,10.56379944,2013,9/9
3958,10.69899497,2013,9/10
3959,10.83037814,2013,9/11
3960,11.0276207,2013,9/12
3961,11.01054426,2013,9/13
3962,11.10353359,2013,9/14
3963,11.22714523,2013,9/15
3964,11.1774532,2013,9/16
3965,11.29159853,2013,9/17
3966,11.25235217,2013,9/18
3967,11.4096441,2013,9/19
3968,11.68306608,2013,9/20
3969,11.85819471,2013,9/21
3970,12.00251562,2013,9/22
3971,11.99538512,2013,9/23
3972,12.18398457,2013,9/24
3973,12.16870014,2013,9/25
3974,12.23043415,2013,9/26
3975,12.44210487,2013,9/27
3976,12.30360187,2013,9/28
3977,12.44351003,2013,9/29
3978,12.46772097,2013,9/30
3979,-,2013,10/1
3980,-,2013,10/2
3981,-,2013,10/3
3982,-,2013,10/4
3983,-,2013,10/5
3984,-,2013,10/6
3985,-,2013,10/7
3986,-,2013,10/8
3987,-,2013,10/9
3988,-,2013,10/10
3989,-,2013,10/31
3990,-,2014,3/16
3991,-,2014,3/17
3992,-,2014,3/18
3993,-,2014,3/19
3994,-,2014,3/20
3995,-,2014,3/21
3996,0.07453559925,2014,3/22
3997,0.1490711985,2014,3/23
3998,0.1490711985,2014,3/24
3999,0.1490711985,2014,3/25
4000,0.1490711985,2014,3/26
4001,0.1490711985,2014,3/27
4002,0.1490711985,2014,3/28
4003,0.1490711985,2014,3/29
4004,0.1490711985,2014,3/30
4005,0.5791273087,2014,3/31
4006,0.7137299325,2014,4/1
4007,0.9746836291,2014,4/2
4008,0.9672285774,2014,4/3
4009,0.9846040171,2014,4/4
4010,0.9846040171,2014,4/5
4011,1.158917455,2014,4/6
4012,0.9306319681,2014,4/7
4013,1.144035047,2014,4/8
4014,1.070149879,2014,4/9
4015,1.15208525,2014,4/10
4016,1.208989009,2014,4/11
4017,1.301997799,2014,4/12
4018,1.525633314,2014,4/13
4019,1.617775816,2014,4/14
4020,1.680186636,2014,4/15
4021,1.774011886,2014,4/16
4022,1.789267478,2014,4/17
4023,1.833124964,2014,4/18
4024,2.021171767,2014,4/19
4025,2.091113012,2014,4/20
4026,2.046320877,2014,4/21
4027,2.046320877,2014,4/22
4028,2.033562439,2014,4/23
4029,2.029651063,2014,4/24
4030,2.162855615,2014,4/25
4031,2.269735714,2014,4/26
4032,2.318603847,2014,4/27
4033,2.503814092,2014,4/28
4034,2.609844694,2014,4/29
4035,2.637920747,2014,4/30
4036,2.537035356,2014,5/1
4037,2.489417234,2014,5/2
4038,2.401555008,2014,5/3
4039,2.361674151,2014,5/4
4040,2.554611737,2014,5/5
4041,2.612798935,2014,5/6
4042,2.801750293,2014,5/7
4043,2.799646418,2014,5/8
4044,2.804961191,2014,5/9
4045,2.882985784,2014,5/10
4046,2.810722847,2014,5/11
4047,2.917277474,2014,5/12
4048,2.91301472,2014,5/13
4049,2.899259829,2014,5/14
4050,3.047902113,2014,5/15
4051,3.290498098,2014,5/16
4052,3.246763951,2014,5/17
4053,3.276460513,2014,5/18
4054,3.199338662,2014,5/19
4055,3.292804576,2014,5/20
4056,3.485573222,2014,5/21
4057,3.472496778,2014,5/22
4058,3.705057978,2014,5/23
4059,3.590730174,2014,5/24
4060,3.695192249,2014,5/25
4061,3.586440219,2014,5/26
4062,3.708722501,2014,5/27
4063,3.753385075,2014,5/28
4064,3.699659358,2014,5/29
4065,3.699099296,2014,5/30
4066,3.724365831,2014,5/31
4067,3.912464949,2014,6/1
4068,3.934792197,2014,6/2
4069,3.844295898,2014,6/3
4070,3.963515541,2014,6/4
4071,4.010410565,2014,6/5
4072,4.080446744,2014,6/6
4073,4.069221532,2014,6/7
4074,4.227296861,2014,6/8
4075,4.341696254,2014,6/9
4076,4.226844532,2014,6/10
4077,4.095514757,2014,6/11
4078,4.120279913,2014,6/12
4079,3.975365362,2014,6/13
4080,4.062237917,2014,6/14
4081,4.126341452,2014,6/15
4082,4.069248537,2014,6/16
4083,4.250577706,2014,6/17
4084,4.195054599,2014,6/18
4085,4.119888711,2014,6/19
4086,4.139912859,2014,6/20
4087,4.266417701,2014,6/21
4088,4.371126972,2014,6/22
4089,4.515019934,2014,6/23
4090,4.469365027,2014,6/24
4091,4.720395761,2014,6/25
4092,4.776349727,2014,6/26
4093,4.72317523,2014,6/27
4094,4.892375881,2014,6/28
4095,4.803754555,2014,6/29
4096,4.914254613,2014,6/30
4097,5.027585692,2014,7/1
4098,5.13767145,2014,7/2
4099,5.276303489,2014,7/3
4100,5.299935939,2014,7/4
4101,5.381031252,2014,7/5
4102,5.487511061,2014,7/6
4103,5.462755606,2014,7/7
4104,5.350281869,2014,7/8
4105,5.278496181,2014,7/9
4106,5.329156263,2014,7/10
4107,5.340382212,2014,7/11
4108,5.410047933,2014,7/12
4109,5.618908094,2014,7/13
4110,5.618908094,2014,7/14
4111,5.618908094,2014,7/15
4112,5.618908094,2014,7/16
4113,5.618908094,2014,7/17
4114,5.656098891,2014,7/18
4115,5.683231035,2014,7/19
4116,5.788058099,2014,7/20
4117,5.896593169,2014,7/21
4118,5.906641039,2014,7/22
4119,6.051722768,2014,7/23
4120,6.17010413,2014,7/24
4121,6.054506827,2014,7/25
4122,6.196022553,2014,7/26
4123,6.305438396,2014,7/27
4124,6.167875164,2014,7/28
4125,6.121040861,2014,7/29
4126,6.237093732,2014,7/30
4127,6.230607004,2014,7/31
4128,6.223892784,2014,8/1
4129,6.285934682,2014,8/2
4130,6.335717208,2014,8/3
4131,6.503592737,2014,8/4
4132,6.507643041,2014,8/5
4133,6.474793463,2014,8/6
4134,6.671061183,2014,8/7
4135,6.765240567,2014,8/8
4136,6.89997584,2014,8/9
4137,6.697697755,2014,8/10
4138,6.8048896,2014,8/11
4139,6.779688994,2014,8/12
4140,6.845689733,2014,8/13
4141,6.975317777,2014,8/14
4142,7.018181566,2014,8/15
4143,7.105039837,2014,8/16
4144,7.112927146,2014,8/17
4145,7.238875998,2014,8/18
4146,7.575433005,2014,8/19
4147,7.622076913,2014,8/20
4148,7.752885013,2014,8/21
4149,7.726454003,2014,8/22
4150,7.818093639,2014,8/23
4151,7.744364958,2014,8/24
4152,7.71606644,2014,8/25
4153,7.772105041,2014,8/26
4154,7.840132963,2014,8/27
4155,7.924626484,2014,8/28
4156,7.976692126,2014,8/29
4157,8.015306628,2014,8/30
4158,8.072077798,2014,8/31
4159,8.041145056,2014,9/1
4160,8.067164321,2014,9/2
4161,8.08930586,2014,9/3
4162,8.274037358,2014,9/4
4163,8.27374615,2014,9/5
4164,8.367503748,2014,9/6
4165,8.570368365,2014,9/7
4166,8.842393314,2014,9/8
4167,8.906164461,2014,9/9
4168,9.081249213,2014,9/10
4169,9.194944778,2014,9/11
4170,9.349848805,2014,9/12
4171,9.376178628,2014,9/13
4172,9.433377348,2014,9/14
4173,9.580000602,2014,9/15
4174,9.535708871,2014,9/16
4175,9.548956238,2014,9/17
4176,9.66992364,2014,9/18
4177,9.688540424,2014,9/19
4178,9.799441988,2014,9/20
4179,9.767035643,2014,9/21
4180,9.803411324,2014,9/22
4181,9.882112618,2014,9/23
4182,9.86444808,2014,9/24
4183,9.930193614,2014,9/25
4184,10.03459568,2014,9/26
4185,9.895983722,2014,9/27
4186,10.18341496,2014,9/28
4187,-,2014,9/29
4188,-,2014,9/30
4189,-,2014,10/1
4190,-,2014,10/2
4191,-,2014,10/3
4192,-,2014,10/4
4193,-,2014,10/5
4194,-,2014,10/6
4195,-,2014,10/7
4196,-,2014,10/8
4197,-,2014,10/9
4198,-,2014,10/10
4199,-,2014,10/31
4200,-,2015,3/16
4201,-,2015,3/17
4202,-,2015,3/18
4203,-,2015,3/19
4204,-,2015,3/20
4205,-,2015,3/21
4206,-,2015,3/22
4207,-,2015,3/23
4208,-,2015,3/24
4209,-,2015,3/25
4210,-,2015,3/26
4211,-,2015,3/27
4212,-,2015,3/28
4213,-,2015,3/29
4214,-,2015,3/30
4215,-,2015,3/31
4216,-,2015,4/1
4217,-,2015,4/2
4218,-,2015,4/3
4219,-,2015,4/4
4220,0.07453559925,2015,4/5
4221,0.5477225575,2015,4/6
4222,0.5456243213,2015,4/7
4223,0.7939502202,2015,4/8
4224,0.9961567501,2015,4/9
4225,1.188618052,2015,4/10
4226,1.223743307,2015,4/11
4227,1.14388837,2015,4/12
4228,1.242171676,2015,4/13
4229,1.493328467,2015,4/14
4230,1.515763157,2015,4/15
4231,1.528201739,2015,4/16
4232,1.74075857,2015,4/17
4233,1.616652697,2015,4/18
4234,1.816950052,2015,4/19
4235,2.070591312,2015,4/20
4236,2.165740809,2015,4/21
4237,2.042381794,2015,4/22
4238,2.028164879,2015,4/23
4239,2.095930311,2015,4/24
4240,2.222948603,2015,4/25
4241,2.205688024,2015,4/26
4242,2.507930057,2015,4/27
4243,2.516660165,2015,4/28
4244,2.526378462,2015,4/29
4245,2.613282774,2015,4/30
4246,2.882330083,2015,5/1
4247,2.95917956,2015,5/2
4248,3.060121836,2015,5/3
4249,2.960777513,2015,5/4
4250,3.11136215,2015,5/5
4251,2.94644569,2015,5/6
4252,3.225254518,2015,5/7
4253,3.412608168,2015,5/8
4254,3.476996078,2015,5/9
4255,3.455735188,2015,5/10
4256,3.440034859,2015,5/11
4257,3.527682021,2015,5/12
4258,3.42700004,2015,5/13
4259,3.544633387,2015,5/14
4260,3.588414519,2015,5/15
4261,3.670916624,2015,5/16
4262,3.840181474,2015,5/17
4263,3.679836376,2015,5/18
4264,3.727246297,2015,5/19
4265,3.88762193,2015,5/20
4266,3.831230907,2015,5/21
4267,3.884421054,2015,5/22
4268,3.810413969,2015,5/23
4269,3.714078894,2015,5/24
4270,3.789695375,2015,5/25
4271,4.067903896,2015,5/26
4272,4.157702663,2015,5/27
4273,4.000740062,2015,5/28
4274,3.830488152,2015,5/29
4275,3.878648586,2015,5/30
4276,3.796362667,2015,5/31
4277,3.976825724,2015,6/1
4278,3.955047467,2015,6/2
4279,3.931041595,2015,6/3
4280,3.988950609,2015,6/4
4281,3.977817052,2015,6/5
4282,3.895136262,2015,6/6
4283,3.985560275,2015,6/7
4284,3.870993322,2015,6/8
4285,3.841009997,2015,6/9
4286,3.947927843,2015,6/10
4287,3.781785924,2015,6/11
4288,3.919942428,2015,6/12
4289,3.991007292,2015,6/13
4290,4.182240912,2015,6/14
4291,4.347190147,2015,6/15
4292,4.444405023,2015,6/16
4293,4.579172928,2015,6/17
4294,4.714052003,2015,6/18
4295,4.780450721,2015,6/19
4296,4.799865654,2015,6/20
4297,4.598077053,2015,6/21
4298,4.641873391,2015,6/22
4299,4.560691126,2015,6/23
4300,4.605509985,2015,6/24
4301,4.71796711,2015,6/25
4302,4.781423594,2015,6/26
4303,5.019441436,2015,6/27
4304,5.202169909,2015,6/28
4305,5.041831517,2015,6/29
4306,4.928052645,2015,6/30
4307,4.860367252,2015,7/1
4308,4.684065506,2015,7/2
4309,4.709963331,2015,7/3
4310,4.76979457,2015,7/4
4311,4.747633906,2015,7/5
4312,4.925315241,2015,7/6
4313,4.886378393,2015,7/7
4314,5.003259411,2015,7/8
4315,5.041796531,2015,7/9
4316,5.157039056,2015,7/10
4317,4.993184636,2015,7/11
4318,5.248758143,2015,7/12
4319,5.248758143,2015,7/13
4320,5.248758143,2015,7/14
4321,5.248758143,2015,7/15
4322,5.248758143,2015,7/16
4323,5.388221523,2015,7/17
4324,5.376727512,2015,7/18
4325,5.495969627,2015,7/19
4326,5.464277954,2015,7/20
4327,5.689447699,2015,7/21
4328,5.866805414,2015,7/22
4329,6.004399438,2015,7/23
4330,5.928329679,2015,7/24
4331,5.996363826,2015,7/25
4332,5.984860048,2015,7/26
4333,6.149051376,2015,7/27
4334,6.094656108,2015,7/28
4335,6.131524671,2015,7/29
4336,6.061359002,2015,7/30
4337,6.083955856,2015,7/31
4338,6.074713888,2015,8/1
4339,6.221872656,2015,8/2
4340,6.233098405,2015,8/3
4341,6.243724604,2015,8/4
4342,6.27071476,2015,8/5
4343,6.479405736,2015,8/6
4344,6.487327002,2015,8/7
4345,6.518413552,2015,8/8
4346,6.314379744,2015,8/9
4347,6.418000057,2015,8/10
4348,6.564386836,2015,8/11
4349,6.611868981,2015,8/12
4350,6.785875864,2015,8/13
4351,6.935727531,2015,8/14
4352,7.061847513,2015,8/15
4353,7.13477362,2015,8/16
4354,7.159757935,2015,8/17
4355,7.31212549,2015,8/18
4356,7.39079654,2015,8/19
4357,7.179657491,2015,8/20
4358,7.152949352,2015,8/21
4359,7.421180839,2015,8/22
4360,7.637470657,2015,8/23
4361,7.724921583,2015,8/24
4362,7.908882145,2015,8/25
4363,8.003193882,2015,8/26
4364,8.282120782,2015,8/27
4365,8.347257329,2015,8/28
4366,8.495789226,2015,8/29
4367,8.523617788,2015,8/30
4368,8.456918737,2015,8/31
4369,8.499062676,2015,9/1
4370,8.600545974,2015,9/2
4371,8.563044084,2015,9/3
4372,8.566976952,2015,9/4
4373,8.657828803,2015,9/5
4374,8.787217581,2015,9/6
4375,8.650680783,2015,9/7
4376,8.752631301,2015,9/8
4377,8.742810552,2015,9/9
4378,8.631016326,2015,9/10
4379,8.688230258,2015,9/11
4380,8.803129949,2015,9/12
4381,8.940968512,2015,9/13
4382,9.094447117,2015,9/14
4383,8.995672156,2015,9/15
4384,9.134408581,2015,9/16
4385,9.266597663,2015,9/17
4386,9.194915956,2015,9/18
4387,9.131436636,2015,9/19
4388,9.204317695,2015,9/20
4389,9.340974665,2015,9/21
4390,9.357309305,2015,9/22
4391,9.468800112,2015,9/23
4392,9.703154373,2015,9/24
4393,9.558674735,2015,9/25
4394,9.738803366,2015,9/26
4395,9.854420148,2015,9/27
4396,10.01705258,2015,9/28
4397,9.918926083,2015,9/29
4398,9.955317219,2015,9/30
4399,10.07937978,2015,10/1
4400,10.16771336,2015,10/2
4401,10.19452889,2015,10/3
4402,10.18540316,2015,10/4
4403,-,2015,10/5
4404,-,2015,10/6
4405,-,2015,10/7
4406,-,2015,10/8
4407,-,2015,10/9
4408,-,2015,10/10
4409,-,2015,10/31
4410,-,2016,3/16
4411,-,2016,3/17
4412,-,2016,3/18
4413,-,2016,3/19
4414,-,2016,3/20
4415,-,2016,3/21
4416,-,2016,3/22
4417,-,2016,3/23
4418,-,2016,3/24
4419,-,2016,3/25
4420,-,2016,3/26
4421,-,2016,3/27
4422,-,2016,3/28
4423,-,2016,3/29
4424,-,2016,3/30
4425,-,2016,3/31
4426,-,2016,4/1
4427,-,2016,4/2
4428,0.2236067977,2016,4/3
4429,0.5720036758,2016,4/4
4430,0.7459786582,2016,4/5
4431,0.8777112344,2016,4/6
4432,0.974868312,2016,4/7
4433,0.9912075783,2016,4/8
4434,1.0362409,2016,4/9
4435,1.184534711,2016,4/10
4436,1.328556322,2016,4/11
4437,1.550130115,2016,4/12
4438,1.627103089,2016,4/13
4439,1.901803825,2016,4/14
4440,1.877863209,2016,4/15
4441,1.84221272,2016,4/16
4442,1.650584615,2016,4/17
4443,1.633902059,2016,4/18
4444,1.738480879,2016,4/19
4445,1.882823429,2016,4/20
4446,2.043346534,2016,4/21
4447,2.138019913,2016,4/22
4448,2.233534782,2016,4/23
4449,2.401306344,2016,4/24
4450,2.331338513,2016,4/25
4451,2.51814633,2016,4/26
4452,2.658424443,2016,4/27
4453,2.707507219,2016,4/28
4454,2.90950348,2016,4/29
4455,3.089209017,2016,4/30
4456,3.091504184,2016,5/1
4457,3.1433923,2016,5/2
4458,3.177510289,2016,5/3
4459,3.158277316,2016,5/4
4460,3.272498692,2016,5/5
4461,3.265663913,2016,5/6
4462,3.448403199,2016,5/7
4463,3.622936201,2016,5/8
4464,3.708045127,2016,5/9
4465,3.909121124,2016,5/10
4466,3.918403275,2016,5/11
4467,3.995486508,2016,5/12
4468,4.148944919,2016,5/13
4469,4.173439064,2016,5/14
4470,4.094398247,2016,5/15
4471,3.986319212,2016,5/16
4472,4.011883063,2016,5/17
4473,4.064727773,2016,5/18
4474,4.162843261,2016,5/19
4475,4.210015955,2016,5/20
4476,4.263345545,2016,5/21
4477,4.49369248,2016,5/22
4478,4.64960715,2016,5/23
4479,4.855955097,2016,5/24
4480,5.054510003,2016,5/25
4481,5.027780374,2016,5/26
4482,4.906905727,2016,5/27
4483,4.771282019,2016,5/28
4484,4.887576599,2016,5/29
4485,4.979581957,2016,5/30
4486,5.221016795,2016,5/31
4487,5.181584443,2016,6/1
4488,5.200353873,2016,6/2
4489,5.258083602,2016,6/3
4490,5.281146191,2016,6/4
4491,5.34357998,2016,6/5
4492,5.39082445,2016,6/6
4493,5.406734344,2016,6/7
4494,5.381801158,2016,6/8
4495,5.520610731,2016,6/9
4496,5.498228498,2016,6/10
4497,5.630693504,2016,6/11
4498,5.714319625,2016,6/12
4499,5.667244606,2016,6/13
4500,5.815179062,2016,6/14
4501,5.905436118,2016,6/15
4502,5.999980143,2016,6/16
4503,6.159534068,2016,6/17
4504,6.292316505,2016,6/18
4505,6.413373794,2016,6/19
4506,6.498164573,2016,6/20
4507,6.350809432,2016,6/21
4508,6.546023478,2016,6/22
4509,6.475952029,2016,6/23
4510,6.5870881,2016,6/24
4511,6.675917234,2016,6/25
4512,6.739106191,2016,6/26
4513,6.852523753,2016,6/27
4514,7.07309098,2016,6/28
4515,7.180464466,2016,6/29
4516,7.31505406,2016,6/30
4517,7.569996669,2016,7/1
4518,7.383804977,2016,7/2
4519,7.529150137,2016,7/3
4520,7.630772489,2016,7/4
4521,7.557815528,2016,7/5
4522,7.599009847,2016,7/6
4523,7.379876116,2016,7/7
4524,7.566851011,2016,7/8
4525,7.666503179,2016,7/9
4526,7.824655419,2016,7/10
4527,7.824655419,2016,7/11
4528,7.824655419,2016,7/12
4529,7.824655419,2016,7/13
4530,7.824655419,2016,7/14
4531,7.92778837,2016,7/15
4532,7.832214272,2016,7/16
4533,7.730815436,2016,7/17
4534,7.675433009,2016,7/18
4535,7.55826364,2016,7/19
4536,7.536923435,2016,7/20
4537,7.599047379,2016,7/21
4538,7.538423479,2016,7/22
4539,7.606952212,2016,7/23
4540,7.746960792,2016,7/24
4541,7.730099312,2016,7/25
4542,7.777812182,2016,7/26
4543,7.66378517,2016,7/27
4544,7.670443526,2016,7/28
4545,7.717225117,2016,7/29
4546,7.708123523,2016,7/30
4547,7.787243592,2016,7/31
4548,7.811232168,2016,8/1
4549,7.815313771,2016,8/2
4550,7.758901067,2016,8/3
4551,7.769021221,2016,8/4
4552,7.909534285,2016,8/5
4553,7.983683904,2016,8/6
4554,8.000056721,2016,8/7
4555,8.03897451,2016,8/8
4556,8.028827993,2016,8/9
4557,8.123835806,2016,8/10
4558,8.186281586,2016,8/11
4559,8.200021139,2016,8/12
4560,8.357754092,2016,8/13
4561,8.490679229,2016,8/14
4562,8.529422539,2016,8/15
